document_number,debit_credit,date,amount,quantity,account_id,product_id,procurement_id,service_id,vendor_id,customer_id,flow_variant,flow_type
78002856,Credit,2023-01-10,252000.0,6.0,Product Sales - Bioreactors,Continuous Emissions Monitoring Systems,,,,GreenChem Industries,,
78003464,Credit,2025-03-28,210000.0,5.0,Product Sales - Bioreactors,Continuous Emissions Monitoring Systems,,,,GreenChem Industries,,
78003970,Credit,2021-08-08,42000.0,1.0,Product Sales - Bioreactors,Continuous Emissions Monitoring Systems,,,,GreenChem Industries,,
78002780,Credit,2020-05-08,336000.0,8.0,Product Sales - Bioreactors,Continuous Emissions Monitoring Systems,,,,GreenChem Industries,,
78002895,Credit,2020-09-12,546000.0,13.0,Product Sales - Bioreactors,Continuous Emissions Monitoring Systems,,,,GreenChem Industries,,
78002919,Credit,2020-08-18,42000.0,1.0,Product Sales - Bioreactors,Continuous Emissions Monitoring Systems,,,,GreenChem Industries,,
78003674,Credit,2023-03-06,798000.0,19.0,Product Sales - Bioreactors,Continuous Emissions Monitoring Systems,,,,GreenChem Industries,,
78002563,Credit,2024-07-05,4326000.0,103.0,Product Sales - Bioreactors,Continuous Emissions Monitoring Systems,,,,GreenChem Industries,,
78003552,Credit,2025-08-09,3528000.0,84.0,Product Sales - Bioreactors,Continuous Emissions Monitoring Systems,,,,GreenChem Industries,,
78003700,Credit,2020-09-16,126000.0,3.0,Product Sales - Bioreactors,Continuous Emissions Monitoring Systems,,,,GreenChem Industries,,
78002012,Credit,2025-11-04,1092000.0,26.0,Product Sales - Bioreactors,Continuous Emissions Monitoring Systems,,,,GreenChem Industries,,
78003725,Credit,2022-04-22,42000.0,1.0,Product Sales - Bioreactors,Continuous Emissions Monitoring Systems,,,,GreenChem Industries,,
78002986,Credit,2025-05-25,3780000.0,90.0,Product Sales - Bioreactors,Continuous Emissions Monitoring Systems,,,,GreenChem Industries,,
78002339,Credit,2020-09-21,252000.0,6.0,Product Sales - Bioreactors,Continuous Emissions Monitoring Systems,,,,GreenChem Industries,,
78002864,Credit,2021-01-26,84000.0,2.0,Product Sales - Bioreactors,Continuous Emissions Monitoring Systems,,,,GreenChem Industries,,
78003897,Credit,2022-06-19,1248960.0,5204.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78003887,Credit,2021-08-10,1656480.0,6902.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78003799,Credit,2023-02-26,72000.0,300.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78002311,Credit,2023-07-18,357360.0,1489.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78002732,Credit,2021-04-10,74640.0,311.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78003127,Credit,2023-04-08,618480.0,2577.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78002338,Credit,2025-12-15,30000.0,125.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78003221,Credit,2025-05-26,1088400.0,4535.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78002299,Credit,2022-11-15,721200.0,3005.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78003467,Credit,2021-05-02,969360.0,4039.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78002358,Credit,2022-08-07,2535120.0,10563.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78003391,Credit,2021-02-09,19920.0,83.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78002168,Credit,2022-11-15,114720.0,478.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78003172,Credit,2023-01-11,480.0,2.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78002760,Credit,2020-12-29,24960.0,104.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78002767,Credit,2023-10-22,389280.0,1622.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78002981,Credit,2022-12-19,453360.0,1889.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78002041,Credit,2021-07-04,240.0,1.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78002201,Credit,2024-07-16,5239680.0,21832.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78002969,Credit,2020-10-18,828960.0,3454.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78003267,Credit,2025-05-14,1289040.0,5371.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78003692,Credit,2024-12-22,436080.0,1817.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78002463,Credit,2020-07-09,25440.0,106.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78002448,Credit,2021-04-05,1264800.0,5270.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78002912,Credit,2025-04-03,23280.0,97.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78002797,Credit,2020-09-27,720.0,3.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78002793,Credit,2023-03-03,1283520.0,5348.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78002436,Credit,2020-06-19,194160.0,809.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78003916,Credit,2023-12-09,240.0,1.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78003773,Credit,2020-01-28,726240.0,3026.0,Product Sales - Bioreactors,Green Gas Labeling,,,,GreenChem Industries,,
78002530,Credit,2020-05-15,1540000.0,2.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78002564,Credit,2022-06-06,2310000.0,3.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78003620,Credit,2024-03-08,1540000.0,2.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78003296,Credit,2023-06-18,770000.0,1.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78003453,Credit,2022-05-05,770000.0,1.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78002871,Credit,2023-06-05,770000.0,1.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78002212,Credit,2021-05-23,770000.0,1.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78002948,Credit,2023-08-19,770000.0,1.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78003896,Credit,2025-09-12,3080000.0,4.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78003127,Credit,2022-10-22,770000.0,1.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78002191,Credit,2020-12-27,770000.0,1.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78003964,Credit,2023-05-03,770000.0,1.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78003712,Credit,2021-08-28,1540000.0,2.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78003682,Credit,2025-02-06,770000.0,1.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78003403,Credit,2023-08-24,770000.0,1.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78003990,Credit,2024-07-28,2310000.0,3.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78003104,Credit,2021-12-16,770000.0,1.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78002704,Credit,2020-12-13,770000.0,1.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78002548,Credit,2023-07-01,770000.0,1.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78003400,Credit,2021-02-02,770000.0,1.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78003861,Credit,2023-09-19,770000.0,1.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78002153,Credit,2023-04-14,770000.0,1.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78003665,Credit,2025-12-12,770000.0,1.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78002570,Credit,2025-12-18,1540000.0,2.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78003759,Credit,2024-05-04,770000.0,1.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78003784,Credit,2022-04-01,770000.0,1.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78002239,Credit,2022-06-20,770000.0,1.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78002373,Credit,2022-08-02,770000.0,1.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78003924,Credit,2025-02-12,5390000.0,7.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78002804,Credit,2020-11-29,1540000.0,2.0,Product Sales - Bioreactors,District Cooling Contracts,,,,GreenChem Industries,,
78002798,Credit,2022-11-09,3420000.0,9.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78003227,Credit,2020-12-20,760000.0,2.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78002610,Credit,2023-04-11,760000.0,2.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78003373,Credit,2023-04-27,380000.0,1.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78002687,Credit,2022-04-03,380000.0,1.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78002773,Credit,2022-10-22,1140000.0,3.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78003806,Credit,2025-03-11,3040000.0,8.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78002142,Credit,2020-06-16,380000.0,1.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78003212,Credit,2021-06-19,1140000.0,3.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78002271,Credit,2025-05-02,380000.0,1.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78003555,Credit,2024-06-07,380000.0,1.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78003868,Credit,2022-08-07,760000.0,2.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78003323,Credit,2020-07-25,760000.0,2.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78002425,Credit,2021-06-27,380000.0,1.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78002045,Credit,2020-05-08,2660000.0,7.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78002094,Credit,2024-01-10,760000.0,2.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78003953,Credit,2025-09-13,380000.0,1.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78002063,Credit,2025-01-10,1140000.0,3.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78002412,Credit,2020-03-17,380000.0,1.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78003666,Credit,2021-01-03,380000.0,1.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78003032,Credit,2021-06-09,380000.0,1.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78002458,Credit,2020-12-14,1140000.0,3.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78003738,Credit,2021-05-20,380000.0,1.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78003432,Credit,2021-10-04,2660000.0,7.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78002469,Credit,2020-08-25,760000.0,2.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78002809,Credit,2023-07-27,1140000.0,3.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78002505,Credit,2024-05-19,760000.0,2.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78003709,Credit,2023-12-26,760000.0,2.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78003096,Credit,2025-12-25,380000.0,1.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78002083,Credit,2024-07-31,380000.0,1.0,Product Sales - Bioreactors,Hydrogen Storage Tanks,,,,GreenChem Industries,,
78002058,Credit,2025-01-20,19000.0,1.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78003044,Credit,2025-01-28,1900000.0,100.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78003481,Credit,2020-12-20,3838000.0,202.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78002917,Credit,2021-07-12,266000.0,14.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78002156,Credit,2025-04-01,380000.0,20.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78003854,Credit,2023-06-08,114000.0,6.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78003352,Credit,2024-08-08,2280000.0,120.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78003596,Credit,2023-03-15,2261000.0,119.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78002575,Credit,2023-03-21,1159000.0,61.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78002836,Credit,2024-12-19,513000.0,27.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78002679,Credit,2025-12-27,171000.0,9.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78002202,Credit,2021-10-24,76000.0,4.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78003664,Credit,2020-01-21,19000.0,1.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78003780,Credit,2025-10-12,361000.0,19.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78003129,Credit,2023-05-26,1368000.0,72.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78003856,Credit,2020-06-10,171000.0,9.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78003145,Credit,2020-05-09,1121000.0,59.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78002317,Credit,2025-05-04,38000.0,2.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78003205,Credit,2020-08-12,418000.0,22.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78003638,Credit,2024-11-16,38000.0,2.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78003339,Credit,2021-08-02,0.0,0.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78003837,Credit,2024-01-17,133000.0,7.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78003796,Credit,2020-04-16,912000.0,48.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78003648,Credit,2022-04-19,76000.0,4.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78002405,Credit,2023-03-10,969000.0,51.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78002985,Credit,2023-03-03,266000.0,14.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78002948,Credit,2021-10-28,152000.0,8.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78003093,Credit,2025-10-27,1406000.0,74.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78003183,Credit,2025-05-25,209000.0,11.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78003263,Credit,2021-05-26,1330000.0,70.0,Product Sales - Consumables,Organic Waste Pre-Treatment,,,,GreenChem Industries,,
78003546,Credit,2020-09-06,912000.0,48.0,Service Revenue - Installation,Plant Performance Audits,,,,GreenChem Industries,,
78003161,Credit,2022-06-07,456000.0,24.0,Service Revenue - Installation,Plant Performance Audits,,,,GreenChem Industries,,
78002494,Credit,2022-10-20,19000.0,1.0,Service Revenue - Installation,Plant Performance Audits,,,,GreenChem Industries,,
78002678,Credit,2021-08-21,760000.0,40.0,Service Revenue - Installation,Plant Performance Audits,,,,GreenChem Industries,,
78003270,Credit,2022-01-22,1045000.0,55.0,Service Revenue - Installation,Plant Performance Audits,,,,GreenChem Industries,,
78003889,Credit,2021-08-22,95000.0,5.0,Service Revenue - Installation,Plant Performance Audits,,,,GreenChem Industries,,
78003566,Credit,2025-08-26,114000.0,6.0,Service Revenue - Installation,Plant Performance Audits,,,,GreenChem Industries,,
78003547,Credit,2024-10-24,950000.0,50.0,Service Revenue - Installation,Plant Performance Audits,,,,GreenChem Industries,,
78003266,Credit,2023-08-10,342000.0,18.0,Service Revenue - Installation,Plant Performance Audits,,,,GreenChem Industries,,
78003643,Credit,2025-01-19,171000.0,9.0,Service Revenue - Installation,Plant Performance Audits,,,,GreenChem Industries,,
