document_number,date,currency,amount,quantity,type,account_id,account_name,product_id,procurement_id,service_id,vendor_name
78002822,2024-02-03,DKK,-29139.91,72.0,Credit,49148,COGS - Materials,,Solar-powered warning lights,,FlowGuard Devices
78002616,2025-05-12,DKK,-159.22,0.0,Credit,49148,COGS - Materials,,Solar-powered warning lights,,FlowGuard Devices
78002526,2022-02-26,EUR,-96479.32,241.0,Credit,49148,COGS - Materials,,Solar-powered warning lights,,FlowGuard Devices
78002073,2021-02-02,EUR,-5366.32,13.0,Credit,49148,COGS - Materials,,Solar-powered warning lights,,FlowGuard Devices
78002110,2025-12-04,DKK,-1996.36,4.0,Credit,49148,COGS - Materials,,Solar-powered warning lights,,FlowGuard Devices
78002726,2020-12-27,EUR,-9.06,0.0,Credit,49148,COGS - Materials,,Solar-powered warning lights,,FlowGuard Devices
78001302,2020-07-22,EUR,-3763.86,9.0,Credit,49148,COGS - Materials,,Solar-powered warning lights,,FlowGuard Devices
78002024,2021-12-27,DKK,-170693.73,426.0,Credit,49148,COGS - Materials,,Solar-powered warning lights,,FlowGuard Devices
78002404,2025-07-31,EUR,-376448.82,941.0,Credit,49148,COGS - Materials,,Solar-powered warning lights,,FlowGuard Devices
78002977,2024-06-28,DKK,-71138.1,177.0,Credit,49148,COGS - Materials,,Solar-powered warning lights,,FlowGuard Devices
78001649,2024-05-23,EUR,-6846.89,17.0,Credit,49148,COGS - Materials,,Solar-powered warning lights,,FlowGuard Devices
78001647,2022-02-05,EUR,-26631.59,66.0,Credit,49148,COGS - Materials,,Solar-powered warning lights,,FlowGuard Devices
78002385,2023-06-08,EUR,-186094.18,465.0,Credit,49148,COGS - Materials,,Solar-powered warning lights,,FlowGuard Devices
78001380,2023-05-11,EUR,-693002.32,1732.0,Credit,49148,COGS - Materials,,Solar-powered warning lights,,FlowGuard Devices
78002689,2021-01-29,EUR,-91708.93,229.0,Credit,49148,COGS - Materials,,Solar-powered warning lights,,FlowGuard Devices
78001161,2020-09-04,DKK,-609.74,1.0,Credit,49148,COGS - Materials,,Solar-powered warning lights,,FlowGuard Devices
78001018,2022-07-02,EUR,-53586.06,133.0,Credit,49148,COGS - Materials,,Solar-powered warning lights,,FlowGuard Devices
78001973,2023-11-20,DKK,-172568.74,431.0,Credit,49148,COGS - Materials,,Solar-powered warning lights,,FlowGuard Devices
78002863,2024-12-23,EUR,-44497.82,111.0,Credit,49148,COGS - Materials,,Solar-powered warning lights,,FlowGuard Devices
78001242,2020-12-21,DKK,-59262.74,148.0,Credit,49148,COGS - Materials,,Solar-powered warning lights,,FlowGuard Devices
78001128,2020-08-28,EUR,-454873.45,1137.0,Credit,49148,COGS - Materials,,Solar-powered warning lights,,FlowGuard Devices
78002199,2025-03-25,DKK,-126134.85,114.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78001408,2021-09-12,DKK,-19405.89,17.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78001791,2024-04-11,DKK,-199808.15,181.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78001942,2022-05-04,DKK,-147733.93,134.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78002107,2023-01-10,EUR,-68328.94,62.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78002399,2023-09-12,DKK,-156585.46,142.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78001221,2022-11-26,DKK,-26819.43,24.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78002348,2021-01-16,DKK,-33679.52,30.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78002474,2025-04-19,EUR,-21162.09,19.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78002439,2025-09-17,DKK,-5770.97,5.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78002680,2023-02-06,EUR,-49854.03,45.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78001444,2025-09-10,DKK,-14150.32,12.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78001617,2022-08-02,DKK,-38676.01,35.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78002348,2024-10-10,EUR,-576464.62,524.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78001522,2020-04-15,DKK,-496009.66,450.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78001165,2020-07-24,EUR,-37483.1,34.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78001707,2022-04-14,EUR,-45892.15,41.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78001742,2020-03-29,DKK,-10559.94,9.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78002682,2022-12-08,EUR,-2530.73,2.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78002894,2022-06-14,EUR,-0.15,0.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78002261,2024-05-15,EUR,-80841.04,73.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78002008,2023-04-09,DKK,-107508.63,97.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78001912,2020-05-22,EUR,-109063.41,99.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78002036,2020-07-25,EUR,-19382.29,17.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78002754,2025-08-14,DKK,-777.85,0.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78002280,2020-07-29,EUR,-2366.66,2.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78002537,2020-01-29,DKK,-165775.99,150.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78002233,2023-04-28,EUR,-25730.8,23.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78002507,2020-07-06,DKK,-207331.71,188.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78001364,2025-02-03,DKK,-228171.7,207.0,Credit,49148,COGS - Materials,,Two-way radios,,SupplyWorks Depot
78001224,2023-03-19,DKK,-164091.08,11.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78001995,2025-07-25,DKK,-6648.53,0.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78001193,2023-10-21,EUR,-5508.69,0.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78002219,2020-06-05,EUR,-57922.96,4.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78002423,2025-10-28,EUR,-7764.63,0.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78002795,2025-03-06,EUR,-346.33,0.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78001056,2023-07-20,EUR,-63890.49,4.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78002992,2024-10-07,DKK,-99429.88,7.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78002648,2024-12-18,DKK,-570012.64,40.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78001212,2020-08-19,EUR,-443057.65,31.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78002302,2020-06-08,DKK,-129004.32,9.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78002779,2020-12-09,EUR,-18437.14,1.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78002403,2020-07-23,EUR,-65105.56,4.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78001116,2020-10-31,DKK,-5559.1,0.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78002921,2023-10-15,DKK,-80723.79,5.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78002474,2021-02-03,EUR,-129917.8,9.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78001598,2025-11-23,DKK,-152792.5,10.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78001409,2022-09-12,DKK,-7415.86,0.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78002916,2024-12-10,DKK,-82812.74,5.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78002390,2022-08-09,DKK,-48246.49,3.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78002798,2023-12-15,EUR,-22495.53,1.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78001811,2025-09-27,EUR,-7849.34,0.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78001928,2020-07-24,EUR,-6941.24,0.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78002136,2023-05-26,DKK,-38275.09,2.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78002983,2025-01-15,DKK,-38533.61,2.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78002187,2023-12-30,EUR,-63486.72,4.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78001003,2023-09-07,DKK,-454917.19,32.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78002653,2020-08-18,EUR,-50759.06,3.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78001022,2024-02-19,EUR,-135720.67,9.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78001920,2022-06-01,DKK,-45333.37,3.0,Credit,42400,COGS - Spare Parts,,Spare SCADA terminals,,SysGen Technologies
78001744,2024-02-18,EUR,-59334.55,21.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78001601,2021-03-08,DKK,-76139.34,28.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78001987,2023-04-23,DKK,-44898.56,16.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78002790,2025-11-14,EUR,-1077.35,0.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78002115,2023-02-16,DKK,-216567.94,80.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78001468,2024-12-22,EUR,-7300.06,2.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78001969,2022-10-04,DKK,-150614.66,55.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78002178,2021-09-09,DKK,-255.33,0.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78002842,2021-01-31,DKK,-212477.57,78.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78001626,2020-11-13,DKK,-391.55,0.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78001206,2025-12-29,EUR,-224999.96,83.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78002013,2021-04-01,DKK,-38733.56,14.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78001080,2021-05-15,EUR,-63825.2,23.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78001614,2020-11-18,DKK,-19121.98,7.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78001482,2022-09-26,DKK,-149043.95,55.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78002988,2022-05-27,DKK,-699158.88,258.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78001591,2021-11-09,DKK,-72068.31,26.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78002430,2025-08-23,DKK,-15622.83,5.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78002126,2022-09-30,EUR,-39875.37,14.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78002263,2020-06-03,EUR,-142834.77,52.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78002288,2020-04-10,DKK,-19426.98,7.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78001032,2022-12-02,DKK,-607.14,0.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78001034,2023-08-27,DKK,-362171.74,134.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78002272,2021-09-12,EUR,-57825.46,21.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78001999,2024-06-16,DKK,-22632.29,8.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78002073,2022-10-11,EUR,-60884.17,22.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78001279,2025-05-05,DKK,-1904.52,0.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78002777,2021-02-06,DKK,-101799.48,37.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78001151,2023-03-17,EUR,-66682.69,24.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78002682,2025-09-06,DKK,-31723.83,11.0,Credit,49148,COGS - Materials,,Handheld gas detectors,,PuraTech Instruments
78002574,2020-09-15,DKK,-92977.11,11.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78001700,2021-09-11,DKK,-83707.11,10.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78002560,2024-01-05,DKK,-19487.3,2.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78002779,2025-05-27,EUR,-370811.28,47.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78001734,2025-05-15,EUR,-104614.93,13.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78002018,2024-07-10,DKK,-6882.39,0.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78002253,2022-05-25,EUR,-45681.31,5.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78001664,2024-03-30,DKK,-21616.29,2.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78001922,2023-05-19,DKK,-4448.07,0.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78002311,2021-06-26,DKK,-8883.61,1.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78002418,2021-03-28,EUR,-8417.25,1.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78001452,2021-02-07,DKK,-36787.74,4.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78001619,2022-10-15,EUR,-89.68,0.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78002056,2023-11-29,DKK,-40385.21,5.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78002938,2022-06-01,EUR,-310344.05,39.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78002386,2025-01-25,EUR,-59230.15,7.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78002134,2021-07-28,EUR,-30584.04,3.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78002144,2023-12-29,EUR,-3631.84,0.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78001015,2024-02-08,EUR,-146604.05,18.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78001738,2024-01-31,DKK,-104713.6,13.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78002546,2023-03-08,EUR,-485134.2,62.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78001714,2020-04-20,DKK,-22419.19,2.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78001713,2021-11-12,EUR,-156698.27,20.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78001097,2022-02-07,DKK,-8522.41,1.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78001115,2020-10-05,DKK,-138016.59,17.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78001964,2020-12-28,DKK,-30465.97,3.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78002494,2024-07-06,EUR,-18838.21,2.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78002462,2023-12-02,DKK,-90699.99,11.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78002304,2023-04-13,EUR,-188336.68,24.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78001348,2021-08-23,EUR,-278971.45,35.0,Credit,49148,COGS - Materials,,Uninterruptible Power Supplies (UPS),,FlowGuard Devices
78001231,2023-03-04,EUR,-27892.04,25.0,Credit,49148,COGS - Materials,,Industrial ethernet switches,,DataBridge Networks
78002996,2024-02-27,DKK,-40635.94,36.0,Credit,49148,COGS - Materials,,Industrial ethernet switches,,DataBridge Networks
78002134,2025-01-12,DKK,-51801.81,47.0,Credit,49148,COGS - Materials,,Industrial ethernet switches,,DataBridge Networks
78002375,2022-05-20,EUR,-13664.34,12.0,Credit,49148,COGS - Materials,,Industrial ethernet switches,,DataBridge Networks
78002953,2023-12-13,EUR,-23577.4,21.0,Credit,49148,COGS - Materials,,Industrial ethernet switches,,DataBridge Networks
78002035,2023-09-03,DKK,-7399.12,6.0,Credit,49148,COGS - Materials,,Industrial ethernet switches,,DataBridge Networks
78001983,2025-10-21,DKK,-91584.72,83.0,Credit,49148,COGS - Materials,,Industrial ethernet switches,,DataBridge Networks
78002511,2023-10-13,DKK,-6034.96,5.0,Credit,49148,COGS - Materials,,Industrial ethernet switches,,DataBridge Networks
78002556,2023-03-17,DKK,-128371.13,116.0,Credit,49148,COGS - Materials,,Industrial ethernet switches,,DataBridge Networks
78001638,2023-06-02,EUR,-150290.38,136.0,Credit,49148,COGS - Materials,,Industrial ethernet switches,,DataBridge Networks
78001284,2023-02-02,DKK,-144221.99,131.0,Credit,49148,COGS - Materials,,Industrial ethernet switches,,DataBridge Networks
78002970,2024-04-10,DKK,-386.49,0.0,Credit,49148,COGS - Materials,,Industrial ethernet switches,,DataBridge Networks
78002656,2023-07-08,DKK,-66035.48,60.0,Credit,49148,COGS - Materials,,Industrial ethernet switches,,DataBridge Networks
78001635,2021-07-24,EUR,-161527.04,146.0,Credit,49148,COGS - Materials,,Industrial ethernet switches,,DataBridge Networks
78002942,2025-05-03,EUR,-237880.18,216.0,Credit,49148,COGS - Materials,,Industrial ethernet switches,,DataBridge Networks
78001544,2025-05-31,DKK,-54711.35,49.0,Credit,49148,COGS - Materials,,Industrial ethernet switches,,DataBridge Networks
78001391,2025-06-03,EUR,-39061.33,35.0,Credit,49148,COGS - Materials,,Industrial ethernet switches,,DataBridge Networks
78002193,2021-03-22,EUR,-147708.2,134.0,Credit,49148,COGS - Materials,,Industrial ethernet switches,,DataBridge Networks
78001076,2022-02-21,DKK,-344913.77,313.0,Credit,49148,COGS - Materials,,Industrial ethernet switches,,DataBridge Networks
78002988,2023-07-04,EUR,-1238.95,1.0,Credit,49148,COGS - Materials,,Industrial ethernet switches,,DataBridge Networks
78001296,2022-08-01,EUR,-45611.26,41.0,Credit,49148,COGS - Materials,,Industrial ethernet switches,,DataBridge Networks
78001329,2021-09-28,DKK,-10906.75,9.0,Credit,49148,COGS - Materials,,Industrial ethernet switches,,DataBridge Networks
78002086,2021-06-14,EUR,-22175.64,20.0,Credit,49148,COGS - Materials,,Industrial ethernet switches,,DataBridge Networks
78001269,2020-04-28,DKK,-334011.23,303.0,Credit,49148,COGS - Materials,,Industrial ethernet switches,,DataBridge Networks
78001215,2020-03-06,EUR,-9730.04,8.0,Credit,49148,COGS - Materials,,Industrial ethernet switches,,DataBridge Networks
