DocumentNumber,Date,Currency,AmountDKK,AmountEUR,Type,GLAccount,CostCenter,Department,CustomerName,ItemName,SourceType
78001011,2025-10-09,DKK,-114423.14,-15358.81,Credit,40211,CC109,,,Mold Release Agents,Procurement
78001011,2025-02-11,DKK,16534700.73,2219422.92,Debit,40211,CC101,,,Mold Release Agents,Procurement
78001011,2025-01-10,DKK,531018.97,71277.71,Debit,40211,CC101,,,Mold Release Agents,Procurement
78001011,2025-02-07,DKK,-9084280.35,-1219366.49,Credit,42307,CC100,,,Safety Workwear (PPE),Procurement
78001011,2025-06-23,DKK,-153774.83,-20640.92,Credit,42307,CC100,,,Safety Workwear (PPE),Procurement
78001011,2025-07-13,DKK,875448.72,117509.9,Debit,40721,CC105,,,Safety Workwear (PPE),Procurement
78001011,2025-01-25,DKK,9084280.35,1219366.49,Debit,40721,CC105,,,Safety Workwear (PPE),Procurement
78001011,2025-01-05,DKK,3671214.66,492780.49,Debit,42307,CC100,,,Safety Workwear (PPE),Procurement
78001011,2025-05-10,DKK,5756702.03,772711.68,Debit,42307,CC100,,,Safety Workwear (PPE),Procurement
78001011,2025-09-27,DKK,-13551.58,-1819.0,Credit,40721,CC104,,,Compressed Air Filters and Hoses,Procurement
78001011,2025-12-18,DKK,3881461.74,521001.58,Debit,40211,CC107,,,Compressed Air Filters and Hoses,Procurement
78001011,2025-10-23,DKK,45828.09,6151.42,Debit,40721,CC104,,,Compressed Air Filters and Hoses,Procurement
78001011,2025-07-09,DKK,-5141616.86,-690149.91,Credit,40721,CC108,,,Machine Tooling Inserts,Procurement
78001011,2025-01-20,DKK,-11196220.15,-1502848.34,Credit,45015,CC105,,,Fire Suppression System Parts,Procurement
78001011,2025-08-31,DKK,-13175466.73,-1768519.02,Credit,40211,CC107,,,Fire Suppression System Parts,Procurement
78001011,2025-04-21,DKK,4343892.18,583072.78,Debit,40211,CC105,,,Fire Suppression System Parts,Procurement
78001011,2025-10-29,DKK,702435.62,94286.66,Debit,45015,CC108,,,Fire Suppression System Parts,Procurement
78001011,2025-10-04,DKK,1498697.48,201167.45,Debit,40211,CC105,,,Fire Suppression System Parts,Procurement
78001011,2025-06-27,DKK,4690672.3,629620.44,Debit,42307,CC101,,,Replacement Conveyor Rollers,Procurement
78001011,2025-10-17,DKK,-600581.94,-80615.03,Credit,40721,CC100,,,HVAC Filters and Components,Procurement
78001011,2025-09-01,DKK,4218456.19,566235.73,Debit,40721,CC105,,,HVAC Filters and Components,Procurement
78001011,2025-11-02,DKK,-1537923.1,-206432.63,Credit,42307,CC102,,,Forklift Spare Parts,Procurement
78001011,2025-12-22,DKK,-428561.52,-57525.04,Credit,40211,CC104,,,Safety Signage and Floor Markings,Procurement
78001011,2025-10-02,DKK,-4774760.67,-640907.47,Credit,40721,CC101,,,Safety Signage and Floor Markings,Procurement
78001011,2025-09-28,DKK,404814.9,54337.57,Debit,42307,CC100,,,Safety Signage and Floor Markings,Procurement
78001011,2025-12-14,DKK,10540722.83,1414862.12,Debit,40211,CC104,,,Safety Signage and Floor Markings,Procurement
78001011,2025-12-15,DKK,-3076146.23,-412905.53,Credit,45015,CC104,,,Waste Management Bins & Bags,Procurement
78001011,2025-02-25,DKK,-3403317.45,-456821.13,Credit,40211,CC105,,,Hydraulic Fluid for Machines,Procurement
78001011,2025-11-22,DKK,80018.35,10740.72,Debit,40721,CC105,,,First Aid Kit Supplies,Procurement
78001011,2025-08-10,DKK,308833.61,41454.18,Debit,40721,CC105,,,First Aid Kit Supplies,Procurement
78001011,2025-04-02,DKK,-123960.29,-16638.97,Credit,40721,CC105,,,Industrial Batteries (General),Procurement
78001011,2025-09-02,DKK,-7915646.74,-1062502.92,Credit,42307,CC107,,,Industrial Batteries (General),Procurement
78001011,2025-06-27,DKK,-1429607.83,-191893.67,Credit,42307,CC105,,,Employee Uniforms,Procurement
78001011,2025-06-12,DKK,-1448189.7,-194387.88,Credit,40721,CC104,,,Employee Uniforms,Procurement
78001011,2025-10-14,DKK,-2515431.17,-337641.77,Credit,45015,CC108,,,Employee Uniforms,Procurement
78001011,2025-01-23,DKK,372517.52,50002.35,Debit,40721,CC100,,,Employee Uniforms,Procurement
78001011,2025-01-07,DKK,292980.07,39326.18,Debit,42307,CC105,,,Employee Uniforms,Procurement
78001011,2025-08-27,DKK,737196.81,98952.59,Debit,40721,CC100,,,Employee Uniforms,Procurement
78001011,2025-09-06,DKK,-5697682.37,-764789.58,Credit,40211,CC106,,,"Hand Tools (Screwdrivers, Wrenches, etc.)",Procurement
78001011,2025-09-27,DKK,-928305.36,-124604.75,Credit,40211,CC107,,,Lockout/Tagout Devices,Procurement
78001011,2025-06-09,DKK,-752660.01,-101028.19,Credit,42307,CC100,,,Cleaning Cloths and Paper Towels,Procurement
78001011,2025-11-26,DKK,-1029010.08,-138122.16,Credit,42307,CC107,,,Cleaning Cloths and Paper Towels,Procurement
78001011,2025-01-22,DKK,-770.34,-103.4,Credit,40721,CC105,,,Janitorial Paper Products,Procurement
78001011,2025-12-18,DKK,-2021638.2,-271360.83,Credit,40211,CC100,,,Office Printer Toner Cartridges,Procurement
78001011,2025-08-01,DKK,-103500.47,-13892.68,Credit,45015,CC104,,,Copy Paper,Procurement
78001011,2025-06-07,DKK,-5391240.71,-723656.47,Credit,42307,CC106,,,Copy Paper,Procurement
78001011,2025-06-20,DKK,810423.11,108781.63,Debit,40211,CC105,,,Copy Paper,Procurement
78001011,2025-11-02,DKK,133042.16,17858.01,Debit,42307,CC106,,,Copy Paper,Procurement
78001011,2025-12-02,DKK,37303.87,5007.23,Debit,42307,CC106,,,Copy Paper,Procurement
78001011,2025-12-20,DKK,-5985107.18,-803370.09,Credit,45015,CC100,,,General Office Furniture,Procurement
78001011,2025-12-15,DKK,-32064.18,-4303.92,Credit,45015,CC100,,,General Office Furniture,Procurement
78001011,2025-05-23,DKK,-188788.34,-25340.72,Credit,45015,CC100,,,General Office Furniture,Procurement
78001011,2025-03-02,DKK,-11733.8,-1575.01,Credit,45015,CC100,,,General Office Furniture,Procurement
78001011,2025-01-08,DKK,-7591923.81,-1019050.18,Credit,45015,CC106,,,General Office Furniture,Procurement
78001011,2025-07-29,DKK,5985107.18,803370.09,Debit,45015,CC100,,,General Office Furniture,Procurement
78001011,2025-08-10,DKK,-1557368.14,-209042.7,Credit,42307,CC106,,,"Standard Office Stationery (Pens, Notebooks)",Procurement
78001011,2025-11-26,DKK,-6048.71,-811.91,Credit,42307,CC108,,,"Standard Office Stationery (Pens, Notebooks)",Procurement
78001011,2025-12-23,DKK,163484.2,21944.19,Debit,42307,CC106,,,"Standard Office Stationery (Pens, Notebooks)",Procurement
78001011,2025-05-28,DKK,-3042348.94,-408368.99,Credit,42307,CC108,,,Coffee and Breakroom Supplies,Procurement
78001011,2025-01-26,DKK,-1094043.07,-146851.42,Credit,40721,CC105,,,Coffee and Breakroom Supplies,Procurement
78001011,2025-10-13,DKK,15547.33,2086.89,Debit,40211,CC104,,,Coffee and Breakroom Supplies,Procurement
78001011,2025-11-03,DKK,498725.44,66943.01,Debit,42307,CC108,,,Coffee and Breakroom Supplies,Procurement
78001011,2025-01-27,DKK,-376310.69,-50511.5,Credit,45015,CC106,,,Water Dispensers and Bottled Water,Procurement
78001011,2025-06-22,DKK,-1032950.78,-138651.11,Credit,40211,CC102,,,Water Dispensers and Bottled Water,Procurement
78001011,2025-02-11,DKK,161.22,21.64,Debit,45015,CC106,,,Water Dispensers and Bottled Water,Procurement
78001011,2025-05-21,DKK,-80803.95,-10846.17,Credit,40211,CC105,,,Office Waste Bins,Procurement
78001011,2025-08-29,DKK,-53715.14,-7210.09,Credit,40211,CC105,,,Office Waste Bins,Procurement
78001011,2025-02-28,DKK,-331044.76,-44435.54,Credit,40211,CC105,,,Office Waste Bins,Procurement
78001011,2025-10-05,DKK,1925971.81,258519.71,Debit,40211,CC105,,,Office Waste Bins,Procurement
78001011,2025-03-01,DKK,247915.47,33277.24,Debit,40211,CC105,,,Office Waste Bins,Procurement
78001011,2025-07-08,DKK,30406.73,4081.44,Debit,40211,CC105,,,Office Waste Bins,Procurement
78001011,2025-12-18,DKK,1240659.46,166531.47,Debit,40721,CC109,,,Desk Organizers,Procurement
78001011,2025-12-11,DKK,451394.14,60589.82,Debit,42307,CC101,,,Desk Organizers,Procurement
78001011,2025-10-06,DKK,103867.35,13941.93,Debit,42307,CC101,,,Desk Organizers,Procurement
78001011,2025-10-08,DKK,-2426669.83,-325727.49,Credit,40211,CC104,,,Calendar and Wall Planners,Procurement
78001011,2025-11-24,DKK,-32346242.69,-4341777.54,Credit,51645,CC103,,,Strategic IT Infrastructure Implementation,Service
78001011,2025-12-30,DKK,-89936230.93,-12071977.31,Credit,56629,CC101,,,Strategic IT Infrastructure Implementation,Service
78001011,2025-02-05,DKK,-40834748.58,-5481174.31,Credit,56629,CC104,,,Manufacturing Equipment Maintenance Contract,Service
78001011,2025-07-20,DKK,-5458445.31,-732677.22,Credit,56629,CC102,,,International Marketing Campaign Management,Service
78001011,2025-03-26,DKK,-4012059.0,-538531.41,Credit,56629,CC109,,,International Marketing Campaign Management,Service
78001011,2025-12-08,DKK,-585833.18,-78635.33,Credit,56629,CC102,,,International Marketing Campaign Management,Service
78001011,2025-03-12,DKK,-5799315.62,-778431.63,Credit,56629,CC109,,,International Marketing Campaign Management,Service
78001011,2025-04-07,DKK,41913622.32,5625989.57,Debit,56629,CC102,,,International Marketing Campaign Management,Service
78001011,2025-04-13,DKK,2884689.54,387206.65,Debit,56629,CC102,,,International Marketing Campaign Management,Service
78001011,2025-12-05,DKK,40310057.14,5410745.92,Debit,55399,CC106,,,Retail Store Fit-Out Services,Service
78001011,2025-05-10,DKK,9004799.46,1208697.91,Debit,59210,CC105,,,Retail Store Fit-Out Services,Service
78001011,2025-06-11,DKK,26834496.92,3601945.9,Debit,55399,CC103,,,Retail Store Fit-Out Services,Service
78001011,2025-08-28,DKK,-19323852.68,-2593805.73,Credit,51493,CC109,,,SAP Enterprise License,Service
78001011,2025-10-22,DKK,926911.39,124417.64,Debit,56616,CC105,,,SAP Enterprise License,Service
78001011,2025-11-21,DKK,-15862367.02,-2129176.78,Credit,51645,CC101,,,Product Safety Certification and Testing,Service
78001011,2025-12-25,DKK,-12275434.81,-1647709.37,Credit,51493,CC108,,,Product Safety Certification and Testing,Service
78001011,2025-10-08,DKK,15862367.02,2129176.78,Debit,59210,CC105,,,Product Safety Certification and Testing,Service
78001011,2025-10-24,DKK,21010607.06,2820215.71,Debit,56616,CC101,,,Product Safety Certification and Testing,Service
78001011,2025-08-13,DKK,-3433606.2,-460886.74,Credit,59210,CC103,,,Large-Scale Event Sponsorship Fees,Service
78001011,2025-04-11,DKK,-12087011.46,-1622417.65,Credit,55399,CC101,,,Large-Scale Event Sponsorship Fees,Service
78001011,2025-03-27,DKK,-3732683.32,-501031.32,Credit,56629,CC100,,,Global Legal Retainer,Service
78001011,2025-12-11,DKK,12842431.67,1723816.33,Debit,56629,CC100,,,Global Legal Retainer,Service
78001011,2025-02-01,DKK,5700964.75,765230.17,Debit,59210,CC105,,,Brand Licensing Agreements,Service
78001011,2025-06-11,DKK,9573348.25,1285013.19,Debit,56616,CC108,,,Brand Licensing Agreements,Service
78001011,2025-10-08,DKK,-11727789.47,-1574199.93,Credit,51493,CC101,,,Packaging Design and Procurement,Service
78001011,2025-03-16,DKK,-2482267.92,-333190.32,Credit,51645,CC109,,,Packaging Design and Procurement,Service
78001011,2025-02-05,DKK,-7161199.75,-961234.87,Credit,51493,CC101,,,Packaging Design and Procurement,Service
78001011,2025-02-17,DKK,21184719.3,2843586.48,Debit,58510,CC100,,,Packaging Design and Procurement,Service
78001011,2025-07-01,DKK,-1608534.96,-215910.73,Credit,58510,CC109,,,Customs Brokerage Services,Service
78001011,2025-02-11,DKK,1057635.6,141964.51,Debit,58510,CC109,,,Customs Brokerage Services,Service
78001011,2025-06-08,DKK,3935494.64,528254.31,Debit,58510,CC109,,,Customs Brokerage Services,Service
78001011,2025-07-22,DKK,4058562.41,544773.48,Debit,55399,CC106,,,Customs Brokerage Services,Service
78001011,2025-04-22,DKK,351057.34,47121.79,Debit,55399,CC106,,,Customs Brokerage Services,Service
78001011,2025-12-14,DKK,-2564968.33,-344291.05,Credit,56616,CC105,,,Market Research and Consumer Insights,Service
78001011,2025-11-11,DKK,12537698.3,1682912.52,Debit,56629,CC104,,,Market Research and Consumer Insights,Service
78001011,2025-11-07,DKK,282951.78,37980.1,Debit,56629,CC104,,,Market Research and Consumer Insights,Service
78001011,2025-03-04,DKK,5556282.18,745809.69,Debit,56616,CC107,,,Market Research and Consumer Insights,Service
78001011,2025-03-04,DKK,-509491.98,-68388.19,Credit,56616,CC101,,,Corporate Insurance Brokerage,Service
78001011,2025-03-19,DKK,-14095355.22,-1891993.99,Credit,56616,CC101,,,Corporate Insurance Brokerage,Service
78001011,2025-06-02,DKK,-914668.24,-122774.26,Credit,59210,CC108,,,Digital Transformation Consulting,Service
78001011,2025-01-09,DKK,304340.19,40851.03,Debit,59210,CC108,,,Digital Transformation Consulting,Service
78001011,2025-01-28,DKK,925449.09,124221.35,Debit,55399,CC106,,,Digital Transformation Consulting,Service
78001011,2025-08-24,DKK,-915917.61,-122941.96,Credit,58510,CC104,,,Recruitment Process Outsourcing (RPO),Service
78001011,2025-10-04,DKK,-12221634.44,-1640487.84,Credit,51645,CC106,,,Recruitment Process Outsourcing (RPO),Service
78001011,2025-10-29,DKK,43106.22,5786.07,Debit,58510,CC104,,,Recruitment Process Outsourcing (RPO),Service
78001011,2025-04-11,DKK,-1085547.27,-145711.04,Credit,56616,CC106,,,Facilities Management Contract,Service
78001011,2025-01-13,DKK,2426934.52,325763.02,Debit,56616,CC106,,,Facilities Management Contract,Service
78001011,2025-01-14,DKK,-1166870.07,-156626.86,Credit,51493,CC101,,,Environmental Compliance Audits,Service
78001011,2025-01-20,DKK,531124.87,71291.93,Debit,59210,CC100,,,Environmental Compliance Audits,Service
78001011,2025-09-02,DKK,2652495.41,356039.65,Debit,59210,CC100,,,Environmental Compliance Audits,Service
78001011,2025-12-16,DKK,-534904.79,-71799.3,Credit,51645,CC100,,,Global Tax Advisory Services,Service
78001011,2025-02-28,DKK,2891604.25,388134.8,Debit,58510,CC108,,,Global Tax Advisory Services,Service
78001011,2025-09-13,DKK,6122163.28,821766.88,Debit,56616,CC107,,,Global Tax Advisory Services,Service
78001011,2025-11-27,DKK,-60131.8,-8071.38,Credit,55399,CC108,,,Employee Relocation Services,Service
78001011,2025-05-17,DKK,-6745998.86,-905503.2,Credit,51645,CC101,,,Sustainability Reporting Consulting,Service
78001011,2025-02-01,DKK,-5234.23,-702.58,Credit,56629,CC102,,,Regional Payroll Processing Services,Service
78001011,2025-01-05,DKK,3602142.64,483509.08,Debit,55399,CC105,,,Regional Payroll Processing Services,Service
78001011,2025-03-05,DKK,-155399.35,-20858.97,Credit,59210,CC105,,,Custom E-commerce Platform Support,Service
78001011,2025-08-04,DKK,8507958.36,1142007.83,Debit,58510,CC101,,,Custom E-commerce Platform Support,Service
78001011,2025-05-15,DKK,7.21,0.97,Debit,58510,CC104,,,Custom E-commerce Platform Support,Service
78001011,2025-10-20,DKK,-1434052.93,-192490.33,Credit,51645,CC101,,,HR Benefits Administration,Service
78001011,2025-06-26,DKK,-2698008.85,-362148.84,Credit,55399,CC108,,,HR Benefits Administration,Service
78001011,2025-08-31,DKK,1434052.93,192490.33,Debit,58510,CC101,,,HR Benefits Administration,Service
78001011,2025-06-07,DKK,1082662.78,145323.86,Debit,51493,CC106,,,HR Benefits Administration,Service
78001011,2025-11-24,DKK,5270374.43,707432.81,Debit,56616,CC107,,,Janitorial Services,Service
78001011,2025-12-04,DKK,1370022.78,183895.68,Debit,56616,CC107,,,Janitorial Services,Service
78001011,2025-07-07,DKK,-2102825.09,-282258.4,Credit,56616,CC107,,,Translation and Localization Services,Service
78001011,2025-01-13,DKK,1191.38,159.92,Debit,59210,CC102,,,Translation and Localization Services,Service
78001011,2025-10-22,DKK,207601.15,27865.93,Debit,59210,CC102,,,Translation and Localization Services,Service
78001011,2025-03-12,DKK,-4061017.47,-545103.02,Credit,51645,CC102,,,Custom CRM Support and Maintenance,Service
78001011,2025-02-23,DKK,315073.63,42291.76,Debit,51645,CC102,,,Custom CRM Support and Maintenance,Service
78001011,2025-11-02,DKK,1359909.74,182538.22,Debit,51493,CC108,,,Travel Management Services,Service
78001011,2025-01-11,DKK,491036.08,65910.88,Debit,59210,CC106,,,Travel Management Services,Service
78001011,2025-06-20,DKK,1517764.27,203726.75,Debit,55399,CC106,,,Digital Content Production Services,Service
78001011,2025-05-24,DKK,547736.76,73521.71,Debit,56629,CC105,,,Digital Content Production Services,Service
78001011,2025-09-02,DKK,-492464.94,-66102.68,Credit,51645,CC106,,,Corporate Training Programs,Service
78001011,2025-09-22,DKK,2662890.27,357434.94,Debit,51645,CC106,,,Corporate Training Programs,Service
78001011,2025-12-22,DKK,330606.23,44376.68,Debit,51645,CC106,,,Corporate Training Programs,Service
78001011,2025-06-28,DKK,-299348.9,-40181.06,Credit,56629,CC100,,,Recruitment Agency Fees,Service
78001011,2025-09-16,DKK,-376983.03,-50601.75,Credit,59210,CC107,,,Health and Safety Audits,Service
78001011,2025-02-25,DKK,494288.27,66347.42,Debit,51493,CC105,,,Office Security Services,Service
78001011,2025-10-25,DKK,2860.15,383.91,Debit,58510,CC105,,,Office Security Services,Service
78001011,2025-10-02,DKK,-73900.55,-9919.54,Credit,51493,CC108,,,Waste Management Contract,Service
78001011,2025-06-07,DKK,-1554365.78,-208639.7,Credit,51493,CC108,,,Waste Management Contract,Service
78001011,2025-08-04,DKK,343815.09,46149.68,Debit,56616,CC101,,,Document Shredding Services,Service
78001011,2025-07-21,DKK,-1019027.19,-136782.17,Credit,51493,CC100,,,Accounting and Audit Services,Service
78001011,2025-06-03,DKK,-123894.09,-16630.08,Credit,56629,CC107,,,Accounting and Audit Services,Service
78001011,2025-09-14,DKK,3369529.18,452285.8,Debit,51493,CC100,,,Accounting and Audit Services,Service
78001011,2025-07-21,DKK,8408077.96,1128601.07,Debit,51493,CC100,,,Accounting and Audit Services,Service
78001011,2025-06-21,DKK,3921882.7,526427.21,Debit,55399,CC107,,,Legal Document Review Fees,Service
78001011,2025-01-22,DKK,-1634768.17,-219431.97,Credit,51493,CC108,,,Microsoft 365 Enterprise License,Service
78001011,2025-12-14,DKK,312891.94,41998.92,Debit,51493,CC101,,,Microsoft 365 Enterprise License,Service
78001011,2025-10-16,DKK,49162.44,6598.99,Debit,51493,CC108,,,Microsoft 365 Enterprise License,Service
78001011,2025-09-27,DKK,797408.85,107034.74,Debit,51493,CC101,,,Microsoft 365 Enterprise License,Service
78001011,2025-08-08,DKK,-651214.4,-87411.33,Credit,55399,CC105,,,Telecommunications Services,Service
78001011,2025-05-23,DKK,-2085413.73,-279921.31,Credit,56616,CC101,,,Telecommunications Services,Service
78001011,2025-08-24,DKK,2131304.42,286081.13,Debit,56616,CC101,,,Telecommunications Services,Service
78001011,2025-02-15,DKK,-998.43,-134.02,Credit,59210,CC104,,,Adobe Creative Cloud Subscription,Service
78001011,2025-06-06,DKK,-1406824.57,-188835.51,Credit,59210,CC104,,,Adobe Creative Cloud Subscription,Service
78001011,2025-09-28,DKK,2106657.31,282772.79,Debit,59210,CC109,,,Adobe Creative Cloud Subscription,Service
78001011,2025-05-10,DKK,3022892.98,405757.45,Debit,51645,CC108,,,Adobe Creative Cloud Subscription,Service
78001011,2025-09-06,DKK,217694.17,29220.69,Debit,59210,CC109,,,Adobe Creative Cloud Subscription,Service
78001011,2025-11-12,DKK,-49258.5,-6611.88,Credit,56616,CC109,,,Power BI Pro License,Service
78001011,2025-06-19,DKK,-1426431.0,-191467.25,Credit,51493,CC101,,,Power BI Pro License,Service
78001011,2025-04-26,DKK,3648143.82,489683.73,Debit,56616,CC109,,,Power BI Pro License,Service
78001011,2025-12-24,DKK,-71140.19,-9549.02,Credit,56616,CC104,,,Antivirus Software Subscription,Service
78001011,2025-05-29,DKK,570818.7,76619.96,Debit,58510,CC103,,,Antivirus Software Subscription,Service
78001011,2025-06-25,DKK,-112390.65,-15085.99,Credit,55399,CC106,,,Domain Registration and Hosting,Service
78001011,2025-01-27,DKK,-25029.48,-3359.66,Credit,58510,CC108,,,Domain Registration and Hosting,Service
78001011,2025-08-14,DKK,-5504.26,-738.83,Credit,58510,CC108,,,Domain Registration and Hosting,Service
