DocumentNumber,Date,Currency,AmountDKK,AmountEUR,Type,GLAccount,CostCenter,ItemName,SourceType
78001007,2025-12-14,DKK,-531018.97,-71277.71,Credit,40211,CC109,Mold Release Agents,Procurement
78001007,2025-02-15,DKK,1615453.08,216839.34,Debit,45015,CC107,Mold Release Agents,Procurement
78001007,2025-06-22,DKK,-1425247.79,-191308.43,Credit,40721,CC105,Safety Workwear (PPE),Procurement
78001007,2025-09-20,DKK,4449138.17,597199.75,Debit,42307,CC100,Safety Workwear (PPE),Procurement
78001007,2025-06-27,DKK,-55251.15,-7416.26,Credit,42307,CC104,Sensor Modules (for Automation),Procurement
78001007,2025-09-08,DKK,-5761010.18,-773289.96,Credit,45015,CC105,Sensor Modules (for Automation),Procurement
78001007,2025-12-28,DKK,-357196.08,-47945.78,Credit,45015,CC108,Sensor Modules (for Automation),Procurement
78001007,2025-08-28,DKK,-4907235.61,-658689.34,Credit,45015,CC108,Sensor Modules (for Automation),Procurement
78001007,2025-07-23,DKK,-1349636.01,-181159.2,Credit,42307,CC102,Industrial Adhesives & Solvents,Procurement
78001007,2025-01-18,DKK,-6878581.6,-923299.54,Credit,42307,CC102,Industrial Adhesives & Solvents,Procurement
78001007,2025-04-20,DKK,-5638111.56,-756793.5,Credit,42307,CC102,Industrial Adhesives & Solvents,Procurement
78001007,2025-12-05,DKK,16037808.25,2152725.94,Debit,42307,CC102,Industrial Adhesives & Solvents,Procurement
78001007,2025-01-18,DKK,-1341477.0,-180064.03,Credit,42307,CC102,Compressed Air Filters and Hoses,Procurement
78001007,2025-02-21,DKK,9450750.9,1268557.17,Debit,40211,CC107,Compressed Air Filters and Hoses,Procurement
78001007,2025-06-04,DKK,-25628.66,-3440.09,Credit,40211,CC101,Machine Tooling Inserts,Procurement
78001007,2025-05-14,DKK,1425650.64,191362.5,Debit,40211,CC101,Machine Tooling Inserts,Procurement
78001007,2025-03-24,DKK,457055.57,61349.74,Debit,45015,CC107,Machine Tooling Inserts,Procurement
78001007,2025-08-21,DKK,-4913066.54,-659472.02,Credit,40211,CC101,Fire Suppression System Parts,Procurement
78001007,2025-04-08,DKK,-1498697.48,-201167.45,Credit,45015,CC108,Fire Suppression System Parts,Procurement
78001007,2025-04-22,DKK,545637.88,73239.98,Debit,45015,CC108,Fire Suppression System Parts,Procurement
78001007,2025-04-11,DKK,1075052.82,144302.39,Debit,45015,CC105,Fire Suppression System Parts,Procurement
78001007,2025-01-30,DKK,5404353.01,725416.51,Debit,40211,CC101,Fire Suppression System Parts,Procurement
78001007,2025-12-10,DKK,-565645.13,-75925.52,Credit,40721,CC104,Circuit Boards for Machine Controls,Procurement
78001007,2025-11-11,DKK,-2755046.38,-369804.88,Credit,40721,CC104,Circuit Boards for Machine Controls,Procurement
78001007,2025-09-16,DKK,-445.02,-59.73,Credit,42307,CC101,Replacement Conveyor Rollers,Procurement
78001007,2025-10-21,DKK,-2347665.41,-315122.87,Credit,42307,CC100,Replacement Conveyor Rollers,Procurement
78001007,2025-12-07,DKK,13805671.96,1853110.33,Debit,42307,CC100,Replacement Conveyor Rollers,Procurement
78001007,2025-02-01,DKK,2347665.41,315122.87,Debit,42307,CC101,Replacement Conveyor Rollers,Procurement
78001007,2025-08-12,DKK,-247398.91,-33207.91,Credit,40721,CC100,HVAC Filters and Components,Procurement
78001007,2025-10-02,DKK,6515642.11,874582.83,Debit,42307,CC108,HVAC Filters and Components,Procurement
78001007,2025-04-02,DKK,893032.37,119870.12,Debit,45015,CC105,HVAC Filters and Components,Procurement
78001007,2025-07-25,DKK,6913867.46,928035.9,Debit,42307,CC108,HVAC Filters and Components,Procurement
78001007,2025-12-12,DKK,4623208.47,620564.9,Debit,42307,CC102,Forklift Spare Parts,Procurement
78001007,2025-02-24,DKK,-559407.35,-75088.23,Credit,42307,CC100,Safety Signage and Floor Markings,Procurement
78001007,2025-02-26,DKK,1261327.7,169305.73,Debit,42307,CC101,Safety Signage and Floor Markings,Procurement
78001007,2025-04-08,DKK,-452886.11,-60790.08,Credit,42307,CC105,Waste Management Bins & Bags,Procurement
78001007,2025-05-22,DKK,-2295.48,-308.12,Credit,40721,CC105,Waste Management Bins & Bags,Procurement
78001007,2025-06-29,DKK,-1081483.7,-145165.6,Credit,40211,CC105,Hydraulic Fluid for Machines,Procurement
78001007,2025-12-11,DKK,-2870120.58,-385251.08,Credit,40211,CC105,Hydraulic Fluid for Machines,Procurement
78001007,2025-11-14,DKK,2805500.03,376577.19,Debit,40211,CC105,Hydraulic Fluid for Machines,Procurement
78001007,2025-10-21,DKK,245099.27,32899.23,Debit,40721,CC107,Hydraulic Fluid for Machines,Procurement
78001007,2025-08-08,DKK,1131210.14,151840.29,Debit,45015,CC102,First Aid Kit Supplies,Procurement
78001007,2025-06-16,DKK,-2657253.89,-356678.37,Credit,45015,CC108,Employee Uniforms,Procurement
78001007,2025-05-21,DKK,-2167229.18,-290903.25,Credit,42307,CC105,Employee Uniforms,Procurement
78001007,2025-09-02,DKK,16172.7,2170.83,Debit,42307,CC105,Employee Uniforms,Procurement
78001007,2025-08-04,DKK,-4558764.11,-611914.65,Credit,40211,CC106,"Hand Tools (Screwdrivers, Wrenches, etc.)",Procurement
78001007,2025-04-19,DKK,-2884130.64,-387131.63,Credit,40721,CC101,"Hand Tools (Screwdrivers, Wrenches, etc.)",Procurement
78001007,2025-03-12,DKK,-611316.57,-82055.92,Credit,40211,CC106,"Hand Tools (Screwdrivers, Wrenches, etc.)",Procurement
78001007,2025-04-10,DKK,-5084084.87,-682427.5,Credit,40211,CC107,Lockout/Tagout Devices,Procurement
78001007,2025-09-28,DKK,-440052.0,-59067.38,Credit,40721,CC103,Lockout/Tagout Devices,Procurement
78001007,2025-06-27,DKK,-135084.98,-18132.21,Credit,42307,CC100,Cleaning Cloths and Paper Towels,Procurement
78001007,2025-10-23,DKK,-12206684.95,-1638481.2,Credit,42307,CC100,Cleaning Cloths and Paper Towels,Procurement
78001007,2025-06-08,DKK,400663.91,53780.39,Debit,42307,CC107,Cleaning Cloths and Paper Towels,Procurement
78001007,2025-07-08,DKK,976105.97,131020.94,Debit,40721,CC106,Cleaning Cloths and Paper Towels,Procurement
78001007,2025-07-20,DKK,-1708072.9,-229271.53,Credit,42307,CC104,Janitorial Paper Products,Procurement
78001007,2025-09-09,DKK,3628119.09,486995.85,Debit,40721,CC103,Janitorial Paper Products,Procurement
78001007,2025-01-20,DKK,304332.14,40849.95,Debit,42307,CC104,Janitorial Paper Products,Procurement
78001007,2025-08-08,DKK,-9910.72,-1330.3,Credit,40211,CC106,Office Printer Toner Cartridges,Procurement
78001007,2025-10-31,DKK,-2942281.16,-394937.07,Credit,40211,CC100,Office Printer Toner Cartridges,Procurement
78001007,2025-05-07,DKK,-1550615.6,-208136.32,Credit,40211,CC108,Copy Paper,Procurement
78001007,2025-01-29,DKK,-1790897.61,-240388.94,Credit,42307,CC106,Copy Paper,Procurement
78001007,2025-03-23,DKK,3692598.16,495650.76,Debit,42307,CC106,Copy Paper,Procurement
78001007,2025-09-09,DKK,-425000.58,-57047.06,Credit,45015,CC100,General Office Furniture,Procurement
78001007,2025-11-20,DKK,-65845.24,-8838.29,Credit,42307,CC100,"Standard Office Stationery (Pens, Notebooks)",Procurement
78001007,2025-11-29,DKK,58575.43,7862.47,Debit,42307,CC100,"Standard Office Stationery (Pens, Notebooks)",Procurement
78001007,2025-04-09,DKK,-129930.8,-17440.38,Credit,42307,CC108,Coffee and Breakroom Supplies,Procurement
78001007,2025-09-20,DKK,8882.43,1192.27,Debit,42307,CC108,Coffee and Breakroom Supplies,Procurement
78001007,2025-01-31,DKK,4085915.65,548445.05,Debit,40721,CC105,Coffee and Breakroom Supplies,Procurement
78001007,2025-12-23,DKK,-507677.68,-68144.66,Credit,45015,CC106,Water Dispensers and Bottled Water,Procurement
78001007,2025-08-06,DKK,-15375.65,-2063.85,Credit,45015,CC106,Water Dispensers and Bottled Water,Procurement
78001007,2025-06-01,DKK,1696754.06,227752.22,Debit,40211,CC102,Water Dispensers and Bottled Water,Procurement
78001007,2025-05-22,DKK,772229.81,103655.01,Debit,45015,CC106,Water Dispensers and Bottled Water,Procurement
78001007,2025-12-18,DKK,203453.93,27309.25,Debit,45015,CC107,Office Waste Bins,Procurement
78001007,2025-05-15,DKK,1383377.45,185688.25,Debit,45015,CC107,Office Waste Bins,Procurement
78001007,2025-01-07,DKK,980894.19,131663.65,Debit,40211,CC105,Office Waste Bins,Procurement
78001007,2025-12-02,DKK,-1453107.54,-195047.99,Credit,42307,CC102,Desk Organizers,Procurement
78001007,2025-07-13,DKK,353228.77,47413.26,Debit,42307,CC101,Desk Organizers,Procurement
78001007,2025-10-21,DKK,1.45,0.19,Debit,42307,CC102,Desk Organizers,Procurement
78001007,2025-09-13,DKK,-286341.27,-38435.07,Credit,40211,CC104,Calendar and Wall Planners,Procurement
78001007,2025-06-19,DKK,-1816544.18,-243831.43,Credit,45015,CC101,Calendar and Wall Planners,Procurement
78001007,2025-12-25,DKK,-2527377.26,-339245.27,Credit,45015,CC101,Calendar and Wall Planners,Procurement
78001007,2025-02-28,DKK,-4750.66,-637.67,Credit,40211,CC104,Calendar and Wall Planners,Procurement
78001007,2025-11-08,DKK,1158268.26,155472.25,Debit,45015,CC101,Calendar and Wall Planners,Procurement
78001007,2025-02-05,DKK,723102.86,97060.79,Debit,42307,CC109,Batteries (AA/AAA),Procurement
78001007,2025-05-30,DKK,-40104631.3,-5383171.99,Credit,56629,CC101,Strategic IT Infrastructure Implementation,Service
78001007,2025-03-28,DKK,2389086.03,320682.69,Debit,56629,CC101,Strategic IT Infrastructure Implementation,Service
78001007,2025-12-19,DKK,-36346.64,-4878.74,Credit,51645,CC102,Manufacturing Equipment Maintenance Contract,Service
78001007,2025-03-03,DKK,-219556.84,-29470.72,Credit,51645,CC103,Manufacturing Equipment Maintenance Contract,Service
78001007,2025-05-14,DKK,2065238.53,277213.23,Debit,56629,CC104,Manufacturing Equipment Maintenance Contract,Service
78001007,2025-09-27,DKK,1037235.76,139226.28,Debit,56629,CC104,Manufacturing Equipment Maintenance Contract,Service
78001007,2025-05-10,DKK,-3746845.18,-502932.24,Credit,56616,CC109,Retail Store Fit-Out Services,Service
78001007,2025-03-08,DKK,34755370.33,4665150.38,Debit,59210,CC105,Retail Store Fit-Out Services,Service
78001007,2025-05-02,DKK,1336083.79,179340.11,Debit,59210,CC105,Retail Store Fit-Out Services,Service
78001007,2025-10-14,DKK,291517.1,39129.81,Debit,59210,CC105,Retail Store Fit-Out Services,Service
78001007,2025-12-20,DKK,3298259.01,442719.33,Debit,56616,CC109,Retail Store Fit-Out Services,Service
78001007,2025-08-26,DKK,-637418.35,-85559.51,Credit,56616,CC100,SAP Enterprise License,Service
78001007,2025-12-28,DKK,-3158973.09,-424023.23,Credit,56616,CC105,SAP Enterprise License,Service
78001007,2025-09-22,DKK,-2057264.35,-276142.87,Credit,59210,CC103,SAP Enterprise License,Service
78001007,2025-02-07,DKK,40717.99,5465.5,Debit,59210,CC103,SAP Enterprise License,Service
78001007,2025-09-01,DKK,2057264.35,276142.87,Debit,59210,CC103,SAP Enterprise License,Service
78001007,2025-09-21,DKK,12275434.81,1647709.37,Debit,59210,CC105,Product Safety Certification and Testing,Service
78001007,2025-12-25,DKK,119259.76,16008.02,Debit,51493,CC108,Product Safety Certification and Testing,Service
78001007,2025-11-08,DKK,19206727.74,2578084.26,Debit,59210,CC105,Product Safety Certification and Testing,Service
78001007,2025-02-27,DKK,-1844597.89,-247597.03,Credit,56616,CC104,Large-Scale Event Sponsorship Fees,Service
78001007,2025-12-20,DKK,-18478321.79,-2480311.65,Credit,56616,CC104,Large-Scale Event Sponsorship Fees,Service
78001007,2025-09-28,DKK,13534526.12,1816714.92,Debit,55399,CC107,Large-Scale Event Sponsorship Fees,Service
78001007,2025-06-29,DKK,-5406116.91,-725653.28,Credit,56616,CC100,Global Legal Retainer,Service
78001007,2025-05-19,DKK,-2235146.3,-300019.64,Credit,51493,CC104,Brand Licensing Agreements,Service
78001007,2025-11-07,DKK,-20377045.74,-2735173.92,Credit,56629,CC109,Brand Licensing Agreements,Service
78001007,2025-02-22,DKK,-55544.78,-7455.68,Credit,56616,CC108,Brand Licensing Agreements,Service
78001007,2025-02-05,DKK,-2077641.77,-278878.09,Credit,51493,CC101,Packaging Design and Procurement,Service
78001007,2025-12-24,DKK,-1570.59,-210.82,Credit,51493,CC101,Packaging Design and Procurement,Service
78001007,2025-08-13,DKK,2330075.99,312761.88,Debit,51493,CC101,Packaging Design and Procurement,Service
78001007,2025-02-10,DKK,-50235.23,-6742.98,Credit,56616,CC105,Market Research and Consumer Insights,Service
78001007,2025-10-08,DKK,2785813.55,373934.7,Debit,56616,CC107,Market Research and Consumer Insights,Service
78001007,2025-01-09,DKK,-1838759.95,-246813.42,Credit,56616,CC101,Corporate Insurance Brokerage,Service
78001007,2025-10-22,DKK,-12618789.4,-1693797.23,Credit,56629,CC104,3PL (Third-Party Logistics) Services,Service
78001007,2025-12-19,DKK,-39340.22,-5280.57,Credit,51493,CC102,3PL (Third-Party Logistics) Services,Service
78001007,2025-08-15,DKK,-901338.17,-120984.99,Credit,51645,CC105,3PL (Third-Party Logistics) Services,Service
78001007,2025-05-21,DKK,6865065.52,921485.3,Debit,51645,CC105,3PL (Third-Party Logistics) Services,Service
78001007,2025-08-14,DKK,466345.86,62596.76,Debit,51645,CC105,3PL (Third-Party Logistics) Services,Service
78001007,2025-01-18,DKK,-3748274.14,-503124.05,Credit,59210,CC108,Digital Transformation Consulting,Service
78001007,2025-09-09,DKK,-2038342.35,-273603.0,Credit,59210,CC108,Digital Transformation Consulting,Service
78001007,2025-02-13,DKK,3748274.14,503124.05,Debit,59210,CC108,Digital Transformation Consulting,Service
78001007,2025-07-05,DKK,49070.55,6586.65,Debit,51645,CC106,Recruitment Process Outsourcing (RPO),Service
78001007,2025-09-16,DKK,-3394.66,-455.66,Credit,56616,CC106,Facilities Management Contract,Service
78001007,2025-06-21,DKK,-0.49,-0.07,Credit,56629,CC101,Facilities Management Contract,Service
78001007,2025-04-07,DKK,-2945156.96,-395323.08,Credit,59210,CC100,Environmental Compliance Audits,Service
78001007,2025-07-15,DKK,976.45,131.07,Debit,51493,CC101,Environmental Compliance Audits,Service
78001007,2025-01-28,DKK,1495354.53,200718.73,Debit,59210,CC100,Environmental Compliance Audits,Service
78001007,2025-03-21,DKK,-415576.41,-55782.07,Credit,58510,CC108,Global Tax Advisory Services,Service
78001007,2025-01-03,DKK,-3575113.07,-479880.95,Credit,51645,CC100,Global Tax Advisory Services,Service
78001007,2025-02-05,DKK,-535972.22,-71942.58,Credit,55399,CC108,Employee Relocation Services,Service
78001007,2025-10-13,DKK,-12973916.9,-1741465.36,Credit,58510,CC102,Employee Relocation Services,Service
78001007,2025-05-31,DKK,-153831.83,-20648.57,Credit,51645,CC101,Sustainability Reporting Consulting,Service
78001007,2025-09-06,DKK,-3785219.85,-508083.2,Credit,59210,CC106,Regional Payroll Processing Services,Service
78001007,2025-07-18,DKK,1845719.15,247747.54,Debit,56629,CC102,Regional Payroll Processing Services,Service
78001007,2025-06-11,DKK,4914467.74,659660.1,Debit,56629,CC102,Regional Payroll Processing Services,Service
78001007,2025-04-20,DKK,-3789275.59,-508627.6,Credit,55399,CC100,Custom E-commerce Platform Support,Service
78001007,2025-01-10,DKK,-1356660.35,-182102.06,Credit,51493,CC106,HR Benefits Administration,Service
78001007,2025-07-01,DKK,52724.54,7077.12,Debit,56616,CC102,HR Benefits Administration,Service
78001007,2025-10-10,DKK,-513286.52,-68897.52,Credit,58510,CC109,IT Helpdesk and Support Contract,Service
78001007,2025-03-31,DKK,1398317.38,187693.61,Debit,56616,CC107,Janitorial Services,Service
78001007,2025-04-03,DKK,6483051.11,870208.2,Debit,56616,CC107,Janitorial Services,Service
78001007,2025-04-03,DKK,-1190001.08,-159731.69,Credit,58510,CC102,Translation and Localization Services,Service
78001007,2025-03-08,DKK,665101.81,89275.41,Debit,58510,CC102,Translation and Localization Services,Service
78001007,2025-04-16,DKK,-261643.71,-35119.96,Credit,51493,CC104,Custom CRM Support and Maintenance,Service
78001007,2025-07-23,DKK,410860.34,55149.04,Debit,55399,CC106,Custom CRM Support and Maintenance,Service
78001007,2025-06-18,DKK,2351995.98,315704.16,Debit,51493,CC108,Travel Management Services,Service
78001007,2025-10-19,DKK,-2032474.91,-272815.42,Credit,51645,CC107,Digital Content Production Services,Service
78001007,2025-01-23,DKK,6294373.88,844882.4,Debit,55399,CC106,Digital Content Production Services,Service
78001007,2025-03-06,DKK,-993351.12,-133335.72,Credit,51493,CC109,Corporate Training Programs,Service
78001007,2025-01-08,DKK,1829315.69,245545.73,Debit,51493,CC109,Corporate Training Programs,Service
78001007,2025-01-09,DKK,-338296.61,-45408.94,Credit,56629,CC100,Recruitment Agency Fees,Service
78001007,2025-02-05,DKK,2434294.18,326750.9,Debit,59210,CC105,Recruitment Agency Fees,Service
78001007,2025-08-24,DKK,3378637.84,453508.43,Debit,56629,CC100,Recruitment Agency Fees,Service
78001007,2025-11-02,DKK,-683304.76,-91718.76,Credit,51493,CC108,Health and Safety Audits,Service
78001007,2025-07-05,DKK,352871.85,47365.35,Debit,51493,CC108,Health and Safety Audits,Service
78001007,2025-08-04,DKK,5969620.28,801291.31,Debit,59210,CC107,Health and Safety Audits,Service
78001007,2025-08-28,DKK,683304.76,91718.76,Debit,59210,CC107,Health and Safety Audits,Service
78001007,2025-03-25,DKK,2157085.82,289541.72,Debit,51493,CC105,Office Security Services,Service
78001007,2025-09-04,DKK,-1251327.52,-167963.43,Credit,51493,CC108,Waste Management Contract,Service
78001007,2025-01-31,DKK,-4806756.96,-645202.28,Credit,51493,CC108,Waste Management Contract,Service
78001007,2025-02-05,DKK,25017.65,3358.07,Debit,56629,CC100,Waste Management Contract,Service
78001007,2025-08-08,DKK,1676378.32,225017.22,Debit,56629,CC100,Waste Management Contract,Service
78001007,2025-07-17,DKK,-3297.91,-442.67,Credit,56616,CC101,Document Shredding Services,Service
78001007,2025-08-28,DKK,-1518895.43,-203878.58,Credit,59210,CC105,Document Shredding Services,Service
78001007,2025-06-14,DKK,116872.55,15687.59,Debit,59210,CC105,Document Shredding Services,Service
78001007,2025-08-10,DKK,1462911.36,196363.94,Debit,56629,CC107,Accounting and Audit Services,Service
78001007,2025-07-06,DKK,123894.09,16630.08,Debit,56629,CC107,Accounting and Audit Services,Service
78001007,2025-02-22,DKK,819691.62,110025.72,Debit,51493,CC100,Accounting and Audit Services,Service
78001007,2025-03-14,DKK,-1046042.29,-140408.36,Credit,56616,CC107,Legal Document Review Fees,Service
78001007,2025-04-30,DKK,625896.1,84012.9,Debit,56616,CC107,Legal Document Review Fees,Service
78001007,2025-01-15,DKK,-1046157.68,-140423.85,Credit,51493,CC108,Microsoft 365 Enterprise License,Service
78001007,2025-07-18,DKK,-207351.46,-27832.41,Credit,51493,CC101,Microsoft 365 Enterprise License,Service
78001007,2025-07-23,DKK,-270334.95,-36286.57,Credit,51493,CC101,Microsoft 365 Enterprise License,Service
78001007,2025-03-14,DKK,1969109.06,264309.94,Debit,51493,CC101,Microsoft 365 Enterprise License,Service
78001007,2025-01-26,DKK,1595709.78,214189.23,Debit,51493,CC108,Microsoft 365 Enterprise License,Service
78001007,2025-04-15,DKK,-58360.02,-7833.56,Credit,59210,CC102,Telecommunications Services,Service
78001007,2025-11-21,DKK,83017.91,11143.34,Debit,55399,CC105,Telecommunications Services,Service
78001007,2025-09-07,DKK,-169227.76,-22715.14,Credit,59210,CC109,Adobe Creative Cloud Subscription,Service
78001007,2025-09-18,DKK,2763295.51,370912.15,Debit,51645,CC108,Adobe Creative Cloud Subscription,Service
